nodedef> name VARCHAR,label VARCHAR,width DOUBLE,height DOUBLE,x DOUBLE,y DOUBLE
5288127489a71_5288127489a71,5288127489a71,NaN,NaN,0.6785218,0.4189092
528812748f05d_528812748f05d,528812748f05d,NaN,NaN,0.72999614,0.5472876
52881274aa1de_52881274aa1de,52881274aa1de,NaN,NaN,0.7557063,0.575717
52881274af7ca_52881274af7ca,52881274af7ca,NaN,NaN,0.798412,0.51254964
52881274ca565_52881274ca565,52881274ca565,NaN,NaN,0.6504365,0.55499506
52881274dfd13_52881274dfd13,52881274dfd13,NaN,NaN,0.7168543,0.56910586
5288127501282_5288127501282,5288127501282,NaN,NaN,0.701864,0.53077406
528812750686c_528812750686c,528812750686c,NaN,NaN,0.7079973,0.43564463
528812750be5f_528812750be5f,528812750be5f,NaN,NaN,0.5911228,0.5016462
5288127516a61_5288127516a61,5288127516a61,NaN,NaN,0.7507231,0.557469
528812751c407_528812751c407,528812751c407,NaN,NaN,0.7793219,0.46352303
52881275219ee_52881275219ee,52881275219ee,NaN,NaN,0.7157083,0.40402147
5288127552324_5288127552324,5288127552324,NaN,NaN,0.795414,0.57664835
5288127557cf1_5288127557cf1,5288127557cf1,NaN,NaN,0.7427506,0.5445416
528812755d2df_528812755d2df,528812755d2df,NaN,NaN,0.71432704,0.49453855
5288127567eb4_5288127567eb4,5288127567eb4,NaN,NaN,0.8248536,0.5405535
528812759d600_528812759d600,528812759d600,NaN,NaN,0.73939663,0.58919317
52881275ad7c3_52881275ad7c3,52881275ad7c3,NaN,NaN,0.58675617,0.33531505
52881275d8b24_52881275d8b24,52881275d8b24,NaN,NaN,0.76537496,0.55508983
52881275e8cca_52881275e8cca,52881275e8cca,NaN,NaN,0.7800336,0.55327624
5288126c6c05c_5288126c6c05c,5288126c6c05c,NaN,NaN,0.16517474,0.14817646
5288126c750e5_5288126c750e5,5288126c750e5,NaN,NaN,0.18115222,0.098756105
5288126cb119b_5288126cb119b,5288126cb119b,NaN,NaN,0.28942415,0.06635849
5288126cbf420_5288126cbf420,5288126cbf420,NaN,NaN,0.18876924,0.15726568
5288126cd24bd_5288126cd24bd,5288126cd24bd,NaN,NaN,0.31116226,0.08223263
5288126cdb924_5288126cdb924,5288126cdb924,NaN,NaN,0.34199202,0.052697696
5288126ce0359_5288126ce0359,5288126ce0359,NaN,NaN,0.2601156,0.26307437
5288126d0e7c5_5288126d0e7c5,5288126d0e7c5,NaN,NaN,0.27505282,0.224188
5288126d2b49e_5288126d2b49e,5288126d2b49e,NaN,NaN,0.49951187,0.02756741
5288126d3a6c1_5288126d3a6c1,5288126d3a6c1,NaN,NaN,0.29168224,0.24903029
5288126d6bf90_5288126d6bf90,5288126d6bf90,NaN,NaN,0.35841927,0.043661907
5288126d7b59b_5288126d7b59b,5288126d7b59b,NaN,NaN,0.54087585,0.22520372
5288126d803b9_5288126d803b9,5288126d803b9,NaN,NaN,0.28041962,0.10294431
5288126d93c28_5288126d93c28,5288126d93c28,NaN,NaN,0.25227645,0.104784854
5288126da7c66_5288126da7c66,5288126da7c66,NaN,NaN,0.15840615,0.050368678
5288126dace6c_5288126dace6c,5288126dace6c,NaN,NaN,0.2208801,0.15348333
5288126dcaeca_5288126dcaeca,5288126dcaeca,NaN,NaN,0.29163906,0.23988074
5288126e12d49_5288126e12d49,5288126e12d49,NaN,NaN,0.3797035,0.070136316
5288126e21f6d_5288126e21f6d,5288126e21f6d,NaN,NaN,0.13136113,0.14112991
5288126e3b981_5288126e3b981,5288126e3b981,NaN,NaN,0.264756,0.07097996
5288126e6902a_5288126e6902a,5288126e6902a,NaN,NaN,0.2869319,0.34664214
5288126e87fe9_5288126e87fe9,5288126e87fe9,NaN,NaN,0.3169356,0.22569476
5288126eacd9b_5288126eacd9b,5288126eacd9b,NaN,NaN,0.19172688,0.07786541
5288126eb7593_5288126eb7593,5288126eb7593,NaN,NaN,0.4705002,0.13429688
5288126ebc795_5288126ebc795,5288126ebc795,NaN,NaN,0.35759053,0.25895503
5288126ec6f85_5288126ec6f85,5288126ec6f85,NaN,NaN,0.30000043,0.33516198
5288126eec126_5288126eec126,5288126eec126,NaN,NaN,0.32302645,0.044018213
5288126f0cec7_5288126f0cec7,5288126f0cec7,NaN,NaN,0.20694382,0.16419569
5288126f124b0_5288126f124b0,5288126f124b0,NaN,NaN,0.46104512,0.23709552
5288126f17a9b_5288126f17a9b,5288126f17a9b,NaN,NaN,0.42331895,0.44774282
5288126f31c80_5288126f31c80,5288126f31c80,NaN,NaN,0.19539316,0.15933432
5288126f3c090_5288126f3c090,5288126f3c090,NaN,NaN,0.5116064,0.28197476
5288126f41672_5288126f41672,5288126f41672,NaN,NaN,0.4459658,0.27125177
5288126f4c249_5288126f4c249,5288126f4c249,NaN,NaN,0.37408432,0.2812718
5288126f86b97_5288126f86b97,5288126f86b97,NaN,NaN,0.47376922,0.3922911
5288126f9138a_5288126f9138a,5288126f9138a,NaN,NaN,0.18498501,0.15150996
5288126fa5f7e_5288126fa5f7e,5288126fa5f7e,NaN,NaN,0.5010589,0.40262586
5288126fab56a_5288126fab56a,5288126fab56a,NaN,NaN,0.36033136,0.085368104
5288126fcb122_5288126fcb122,5288126fcb122,NaN,NaN,0.3546037,0.24451053
5288126feacd6_5288126feacd6,5288126feacd6,NaN,NaN,0.24353689,0.20021115
5288127011831_5288127011831,5288127011831,NaN,NaN,0.4848603,0.24076532
52881270273c9_52881270273c9,52881270273c9,NaN,NaN,0.17664112,0.1393987
5288127032386_5288127032386,5288127032386,NaN,NaN,0.4601864,0.18922186
528812706403c_528812706403c,528812706403c,NaN,NaN,0.27824765,0.21765098
528812707f98f_528812707f98f,528812707f98f,NaN,NaN,0.2830175,0.03569398
5288127090321_5288127090321,5288127090321,NaN,NaN,0.37697744,0.22337449
528812709bab2_528812709bab2,528812709bab2,NaN,NaN,0.15637691,0.10178884
52881270b1e17_52881270b1e17,52881270b1e17,NaN,NaN,0.2854508,0.23447853
52881270b740f_52881270b740f,52881270b740f,NaN,NaN,0.508127,0.40179458
52881270c27a7_52881270c27a7,52881270c27a7,NaN,NaN,0.3445806,0.023736218
52881270e3eb4_52881270e3eb4,52881270e3eb4,NaN,NaN,0.25738695,0.14432067
528812716435c_528812716435c,528812716435c,NaN,NaN,0.42373747,0.3324766
5288127169d2b_5288127169d2b,5288127169d2b,NaN,NaN,0.4687113,0.18425371
528812717a6be_528812717a6be,528812717a6be,NaN,NaN,0.25844544,0.036781956
52881271963fa_52881271963fa,52881271963fa,NaN,NaN,0.4077225,0.10034975
52881271a7174_52881271a7174,52881271a7174,NaN,NaN,0.4530822,0.16955337
52881271acb47_52881271acb47,52881271acb47,NaN,NaN,0.3414406,0.0
52881271d3840_52881271d3840,52881271d3840,NaN,NaN,0.30960196,0.16942813
52881271d9214_52881271d9214,52881271d9214,NaN,NaN,0.54752326,0.24184553
52881271debe6_52881271debe6,52881271debe6,NaN,NaN,0.26832435,0.12184783
52881271e45b9_52881271e45b9,52881271e45b9,NaN,NaN,0.3351495,0.07304702
52881271e9f8c_52881271e9f8c,52881271e9f8c,NaN,NaN,0.3345079,0.15353936
5288127206ac7_5288127206ac7,5288127206ac7,NaN,NaN,0.3442339,0.19941315
5288127211e6f_5288127211e6f,5288127211e6f,NaN,NaN,0.21858986,0.041990526
528812722df8e_528812722df8e,528812722df8e,NaN,NaN,0.38135257,0.036677666
5288127249cc6_5288127249cc6,5288127249cc6,NaN,NaN,0.28065085,0.19036114
528812724f6b2_528812724f6b2,528812724f6b2,NaN,NaN,0.27771905,0.004798231
5288127255070_5288127255070,5288127255070,NaN,NaN,0.30704644,0.014140926
528812725aa43_528812725aa43,528812725aa43,NaN,NaN,0.18706879,0.11703127
52881272711c1_52881272711c1,52881272711c1,NaN,NaN,0.32355654,0.027177345
528812728d2b0_528812728d2b0,528812728d2b0,NaN,NaN,0.4797783,0.38917843
5288127292c84_5288127292c84,5288127292c84,NaN,NaN,0.2529344,0.19105999
5288127298657_5288127298657,5288127298657,NaN,NaN,0.30368033,0.037488636
528812729e02a_528812729e02a,528812729e02a,NaN,NaN,0.44620368,0.12274812
52881272a93d1_52881272a93d1,52881272a93d1,NaN,NaN,0.5194477,0.20442304
52881272b9d64_52881272b9d64,52881272b9d64,NaN,NaN,0.36959386,0.2501644
52881272d04b1_52881272d04b1,52881272d04b1,NaN,NaN,0.22415829,0.17924096
52881272db46f_52881272db46f,52881272db46f,NaN,NaN,0.37779334,0.2020152
528812732f24e_528812732f24e,528812732f24e,NaN,NaN,0.18731591,0.14437233
5288127350958_5288127350958,5288127350958,NaN,NaN,0.5295599,0.32251814
5288127355f79_5288127355f79,5288127355f79,NaN,NaN,0.42571038,0.07922602
528812736610b_528812736610b,528812736610b,NaN,NaN,0.22084183,0.07107376
528812737b8b7_528812737b8b7,528812737b8b7,NaN,NaN,0.33704442,0.11659711
528812738c277_528812738c277,528812738c277,NaN,NaN,0.38715643,0.29104003
528812739182e_528812739182e,528812739182e,NaN,NaN,0.30633113,0.26076883
52881273bc799_52881273bc799,52881273bc799,NaN,NaN,0.37514117,0.13313925
52881273c7369_52881273c7369,52881273c7369,NaN,NaN,0.22397953,0.10254617
52881273dcb16_52881273dcb16,52881273dcb16,NaN,NaN,0.30024165,0.12675865
5288127408c5d_5288127408c5d,5288127408c5d,NaN,NaN,0.32894853,0.25242686
5288127453f3d_5288127453f3d,5288127453f3d,NaN,NaN,0.19385767,0.1512039
528812745eb27_528812745eb27,528812745eb27,NaN,NaN,0.19992013,0.13091677
528812746ecd9_528812746ecd9,528812746ecd9,NaN,NaN,0.15718687,0.12772858
52881274742c5_52881274742c5,52881274742c5,NaN,NaN,0.40223494,0.17259273
52881274d513c_52881274d513c,52881274d513c,NaN,NaN,0.17476983,0.12779275
52881274e52fe_52881274e52fe,52881274e52fe,NaN,NaN,0.3699859,0.30807424
52881274efed8_52881274efed8,52881274efed8,NaN,NaN,0.5038265,0.39643267
52881275628d0_52881275628d0,52881275628d0,NaN,NaN,0.16440864,0.11476374
5288127572a85_5288127572a85,5288127572a85,NaN,NaN,0.46324137,0.42123395
52881275a2bed_52881275a2bed,52881275a2bed,NaN,NaN,0.3103455,0.25432482
52881275de0f3_52881275de0f3,52881275de0f3,NaN,NaN,0.19907296,0.09621551
52881275ee2f2_52881275ee2f2,52881275ee2f2,NaN,NaN,0.39559034,0.2455998
edgedef> node1,node2,weight DOUBLE,directed BOOLEAN
5288126e09112_5288126e09112,528812715e98b_528812715e98b,1.0,false
5288126e09112_5288126e09112,5288127222be8_5288127222be8,1.0,false
5288126e09112_5288126e09112,5288127265de8_5288127265de8,1.0,false
5288126e09112_5288126e09112,52881272d5e85_52881272d5e85,1.0,false
5288127222be8_5288127222be8,528812715e98b_528812715e98b,1.0,false
52881272d5e85_52881272d5e85,528812715e98b_528812715e98b,1.0,false
52881272d5e85_52881272d5e85,5288127222be8_5288127222be8,1.0,false
52881272d5e85_52881272d5e85,5288127265de8_5288127265de8,1.0,false
5288126c9025f_5288126c9025f,5288126f713ea_5288126f713ea,1.0,false
5288126c9025f_5288126c9025f,5288127016a52_5288127016a52,1.0,false
5288126c9025f_5288126c9025f,52881270a6e57_52881270a6e57,1.0,false
5288126c9025f_5288126c9025f,52881272285bd_52881272285bd,1.0,false
5288126c9025f_5288126c9025f,5288127233962_5288127233962,1.0,false
5288126c9025f_5288126c9025f,528812753c788_528812753c788,1.0,false
5288126cf3bc8_5288126cf3bc8,5288126c9025f_5288126c9025f,1.0,false
5288126cf3bc8_5288126cf3bc8,5288126ec19dc_5288126ec19dc,1.0,false
5288126cf3bc8_5288126cf3bc8,5288127016a52_5288127016a52,1.0,false
5288126cf3bc8_5288126cf3bc8,52881270a6e57_52881270a6e57,1.0,false
5288126cf3bc8_5288126cf3bc8,52881271c2ac6_52881271c2ac6,1.0,false
5288126cf3bc8_5288126cf3bc8,52881272285bd_52881272285bd,1.0,false
5288126cf3bc8_5288126cf3bc8,528812736b6f5_528812736b6f5,1.0,false
5288126cf3bc8_5288126cf3bc8,52881273d1f3f_52881273d1f3f,1.0,false
5288126cf3bc8_5288126cf3bc8,5288127418e1e_5288127418e1e,1.0,false
5288126cf3bc8_5288126cf3bc8,528812757807a_528812757807a,1.0,false
5288126e042fc_5288126e042fc,5288126cf3bc8_5288126cf3bc8,1.0,false
5288126e042fc_5288126e042fc,5288126ec19dc_5288126ec19dc,1.0,false
5288126e042fc_5288126e042fc,5288126f713ea_5288126f713ea,1.0,false
5288126e042fc_5288126e042fc,5288127016a52_5288127016a52,1.0,false
5288126e042fc_5288126e042fc,528812705e669_528812705e669,1.0,false
5288126e042fc_5288126e042fc,52881270a6e57_52881270a6e57,1.0,false
5288126e042fc_5288126e042fc,52881271c2ac6_52881271c2ac6,1.0,false
5288126e042fc_5288126e042fc,52881272285bd_52881272285bd,1.0,false
5288126e042fc_5288126e042fc,528812736b6f5_528812736b6f5,1.0,false
5288126e042fc_5288126e042fc,52881273d1f3f_52881273d1f3f,1.0,false
5288126e042fc_5288126e042fc,5288127418e1e_5288127418e1e,1.0,false
5288126ec19dc_5288126ec19dc,52881273d1f3f_52881273d1f3f,1.0,false
5288126ec19dc_5288126ec19dc,5288127418e1e_5288127418e1e,1.0,false
5288126ec19dc_5288126ec19dc,528812757807a_528812757807a,1.0,false
5288126f713ea_5288126f713ea,5288126ec19dc_5288126ec19dc,1.0,false
5288126f713ea_5288126f713ea,52881273d1f3f_52881273d1f3f,1.0,false
5288126f7bfc1_5288126f7bfc1,5288126e92433_5288126e92433,1.0,false
5288127016a52_5288127016a52,5288126ec19dc_5288126ec19dc,1.0,false
5288127016a52_5288127016a52,5288126f713ea_5288126f713ea,1.0,false
5288127016a52_5288127016a52,52881273d1f3f_52881273d1f3f,1.0,false
5288127016a52_5288127016a52,5288127418e1e_5288127418e1e,1.0,false
5288127016a52_5288127016a52,528812757807a_528812757807a,1.0,false
528812705e669_528812705e669,5288126f713ea_5288126f713ea,1.0,false
528812705e669_528812705e669,5288127016a52_5288127016a52,1.0,false
528812705e669_528812705e669,52881273d1f3f_52881273d1f3f,1.0,false
528812705e669_528812705e669,5288127418e1e_5288127418e1e,1.0,false
52881270a6e57_52881270a6e57,5288126ec19dc_5288126ec19dc,1.0,false
52881270a6e57_52881270a6e57,5288126f713ea_5288126f713ea,1.0,false
52881270a6e57_52881270a6e57,5288127016a52_5288127016a52,1.0,false
52881270a6e57_52881270a6e57,528812705e669_528812705e669,1.0,false
52881270a6e57_52881270a6e57,52881273d1f3f_52881273d1f3f,1.0,false
52881270a6e57_52881270a6e57,5288127418e1e_5288127418e1e,1.0,false
52881270a6e57_52881270a6e57,528812757807a_528812757807a,1.0,false
52881271c2ac6_52881271c2ac6,5288126ec19dc_5288126ec19dc,1.0,false
52881271c2ac6_52881271c2ac6,5288127016a52_5288127016a52,1.0,false
52881271c2ac6_52881271c2ac6,528812705e669_528812705e669,1.0,false
52881271c2ac6_52881271c2ac6,52881270a6e57_52881270a6e57,1.0,false
52881271c2ac6_52881271c2ac6,52881273d1f3f_52881273d1f3f,1.0,false
52881271c2ac6_52881271c2ac6,5288127418e1e_5288127418e1e,1.0,false
52881271c2ac6_52881271c2ac6,528812757807a_528812757807a,1.0,false
52881272285bd_52881272285bd,5288126ec19dc_5288126ec19dc,1.0,false
52881272285bd_52881272285bd,5288126f713ea_5288126f713ea,1.0,false
52881272285bd_52881272285bd,5288127016a52_5288127016a52,1.0,false
52881272285bd_52881272285bd,528812705e669_528812705e669,1.0,false
52881272285bd_52881272285bd,52881270a6e57_52881270a6e57,1.0,false
52881272285bd_52881272285bd,52881271c2ac6_52881271c2ac6,1.0,false
52881272285bd_52881272285bd,52881273d1f3f_52881273d1f3f,1.0,false
52881272285bd_52881272285bd,5288127418e1e_5288127418e1e,1.0,false
5288127308d27_5288127308d27,5288126e92433_5288126e92433,1.0,false
5288127308d27_5288127308d27,5288126f713ea_5288126f713ea,1.0,false
5288127308d27_5288127308d27,5288126f7bfc1_5288126f7bfc1,1.0,false
5288127308d27_5288127308d27,52881270ac442_52881270ac442,1.0,false
5288127308d27_5288127308d27,52881270e3eb4_52881270e3eb4,1.0,false
5288127308d27_5288127308d27,5288127265de8_5288127265de8,1.0,false
528812736b6f5_528812736b6f5,5288126ec19dc_5288126ec19dc,1.0,false
528812736b6f5_528812736b6f5,5288127016a52_5288127016a52,1.0,false
528812736b6f5_528812736b6f5,528812705e669_528812705e669,1.0,false
528812736b6f5_528812736b6f5,52881270a6e57_52881270a6e57,1.0,false
528812736b6f5_528812736b6f5,52881271c2ac6_52881271c2ac6,1.0,false
528812736b6f5_528812736b6f5,52881272285bd_52881272285bd,1.0,false
528812736b6f5_528812736b6f5,52881273d1f3f_52881273d1f3f,1.0,false
528812736b6f5_528812736b6f5,5288127418e1e_5288127418e1e,1.0,false
528812736b6f5_528812736b6f5,528812757807a_528812757807a,1.0,false
5288127418e1e_5288127418e1e,52881273d1f3f_52881273d1f3f,1.0,false
528812757807a_528812757807a,52881273d1f3f_52881273d1f3f,1.0,false
528812757807a_528812757807a,5288127418e1e_5288127418e1e,1.0,false
5288126c706c8_5288126c706c8,52881270219f3_52881270219f3,1.0,false
5288126c706c8_5288126c706c8,5288127158fb7_5288127158fb7,1.0,false
5288126c706c8_5288126c706c8,52881272b43b3_52881272b43b3,1.0,false
5288126c706c8_5288126c706c8,528812731eca3_528812731eca3,1.0,false
5288126c706c8_5288126c706c8,52881273a19f6_52881273a19f6,1.0,false
5288126c706c8_5288126c706c8,52881273c1d85_52881273c1d85,1.0,false
5288126c706c8_5288126c706c8,528812741e409_528812741e409,1.0,false
5288126c706c8_5288126c706c8,52881274ba3a4_52881274ba3a4,1.0,false
5288126c706c8_5288126c706c8,5288127531bb1_5288127531bb1,1.0,false
5288126c706c8_5288126c706c8,528812753c788_528812753c788,1.0,false
5288126c706c8_5288126c706c8,528812756d4a0_528812756d4a0,1.0,false
5288126c706c8_5288126c706c8,528812758d43e_528812758d43e,1.0,false
5288126c94c8f_5288126c94c8f,5288126ed1b5e_5288126ed1b5e,1.0,false
5288126c94c8f_5288126c94c8f,52881270219f3_52881270219f3,1.0,false
5288126c94c8f_5288126c94c8f,528812753c788_528812753c788,1.0,false
5288126ce4dc0_5288126ce4dc0,52881270219f3_52881270219f3,1.0,false
5288126ce4dc0_5288126ce4dc0,5288127158fb7_5288127158fb7,1.0,false
5288126ce4dc0_5288126ce4dc0,52881272b43b3_52881272b43b3,1.0,false
5288126ce4dc0_5288126ce4dc0,528812731eca3_528812731eca3,1.0,false
5288126ce4dc0_5288126ce4dc0,52881273c1d85_52881273c1d85,1.0,false
5288126ce4dc0_5288126ce4dc0,528812741e409_528812741e409,1.0,false
5288126ce4dc0_5288126ce4dc0,52881274ba3a4_52881274ba3a4,1.0,false
5288126ce4dc0_5288126ce4dc0,52881274da76b_52881274da76b,1.0,false
5288126ce4dc0_5288126ce4dc0,5288127531bb1_5288127531bb1,1.0,false
5288126ce4dc0_5288126ce4dc0,528812753c788_528812753c788,1.0,false
5288126ce4dc0_5288126ce4dc0,528812756d4a0_528812756d4a0,1.0,false
5288126d5351c_5288126d5351c,5288126fb0b56_5288126fb0b56,1.0,false
5288126d5351c_5288126d5351c,52881270c8189_52881270c8189,1.0,false
5288126d5351c_5288126d5351c,52881273c1d85_52881273c1d85,1.0,false
5288126d5351c_5288126d5351c,528812758d43e_528812758d43e,1.0,false
5288126d9d869_5288126d9d869,5288126edc732_5288126edc732,1.0,false
5288126d9d869_5288126d9d869,528812731eca3_528812731eca3,1.0,false
5288126d9d869_5288126d9d869,52881274ba3a4_52881274ba3a4,1.0,false
5288126d9d869_5288126d9d869,5288127531bb1_5288127531bb1,1.0,false
5288126da2a64_5288126da2a64,5288126c706c8_5288126c706c8,1.0,false
5288126da2a64_5288126da2a64,5288126ce4dc0_5288126ce4dc0,1.0,false
5288126da2a64_5288126da2a64,52881270219f3_52881270219f3,1.0,false
5288126da2a64_5288126da2a64,52881272b43b3_52881272b43b3,1.0,false
5288126da2a64_5288126da2a64,528812731eca3_528812731eca3,1.0,false
5288126da2a64_5288126da2a64,52881273c1d85_52881273c1d85,1.0,false
5288126da2a64_5288126da2a64,52881274ba3a4_52881274ba3a4,1.0,false
5288126da2a64_5288126da2a64,5288127531bb1_5288127531bb1,1.0,false
5288126da2a64_5288126da2a64,528812753c788_528812753c788,1.0,false
5288126da2a64_5288126da2a64,528812756d4a0_528812756d4a0,1.0,false
5288126db7273_5288126db7273,5288126c706c8_5288126c706c8,1.0,false
5288126db7273_5288126db7273,5288126d5351c_5288126d5351c,1.0,false
5288126db7273_5288126db7273,5288126ed1b5e_5288126ed1b5e,1.0,false
5288126db7273_5288126db7273,5288126edc732_5288126edc732,1.0,false
5288126db7273_5288126db7273,5288126fb0b56_5288126fb0b56,1.0,false
5288126db7273_5288126db7273,52881270219f3_52881270219f3,1.0,false
5288126db7273_5288126db7273,5288127158fb7_5288127158fb7,1.0,false
5288126db7273_5288126db7273,528812731eca3_528812731eca3,1.0,false
5288126db7273_5288126db7273,52881273a19f6_52881273a19f6,1.0,false
5288126db7273_5288126db7273,52881274ba3a4_52881274ba3a4,1.0,false
5288126db7273_5288126db7273,52881274da76b_52881274da76b,1.0,false
5288126db7273_5288126db7273,528812753c788_528812753c788,1.0,false
5288126db7273_5288126db7273,528812758d43e_528812758d43e,1.0,false
5288126db7273_5288126db7273,5288127592a29_5288127592a29,1.0,false
5288126dc60af_5288126dc60af,5288126d5351c_5288126d5351c,1.0,false
5288126dc60af_5288126dc60af,5288126db7273_5288126db7273,1.0,false
5288126dc60af_5288126dc60af,5288126ed1b5e_5288126ed1b5e,1.0,false
5288126dc60af_5288126dc60af,5288126edc732_5288126edc732,1.0,false
5288126dc60af_5288126dc60af,5288126fb0b56_5288126fb0b56,1.0,false
5288126dc60af_5288126dc60af,5288127037d58_5288127037d58,1.0,false
5288126dc60af_5288126dc60af,52881270c8189_52881270c8189,1.0,false
5288126dc60af_5288126dc60af,528812731eca3_528812731eca3,1.0,false
5288126dc60af_5288126dc60af,52881273a19f6_52881273a19f6,1.0,false
5288126dc60af_5288126dc60af,52881274da76b_52881274da76b,1.0,false
5288126dc60af_5288126dc60af,528812758d43e_528812758d43e,1.0,false
5288126dc60af_5288126dc60af,5288127592a29_5288127592a29,1.0,false
5288126dd9d05_5288126dd9d05,5288126c706c8_5288126c706c8,1.0,false
5288126dd9d05_5288126dd9d05,5288126c94c8f_5288126c94c8f,1.0,false
5288126dd9d05_5288126dd9d05,5288126db7273_5288126db7273,1.0,false
5288126dd9d05_5288126dd9d05,5288126fb0b56_5288126fb0b56,1.0,false
5288126dd9d05_5288126dd9d05,52881270219f3_52881270219f3,1.0,false
5288126dd9d05_5288126dd9d05,52881270c8189_52881270c8189,1.0,false
5288126dd9d05_5288126dd9d05,5288127158fb7_5288127158fb7,1.0,false
5288126dd9d05_5288126dd9d05,52881273c1d85_52881273c1d85,1.0,false
5288126dd9d05_5288126dd9d05,528812753c788_528812753c788,1.0,false
5288126dd9d05_5288126dd9d05,528812758d43e_528812758d43e,1.0,false
5288126dd9d05_5288126dd9d05,5288127592a29_5288127592a29,1.0,false
5288126e543f5_5288126e543f5,5288126c706c8_5288126c706c8,1.0,false
5288126e543f5_5288126e543f5,5288126db7273_5288126db7273,1.0,false
5288126e543f5_5288126e543f5,5288126dc60af_5288126dc60af,1.0,false
5288126e543f5_5288126e543f5,5288126ed1b5e_5288126ed1b5e,1.0,false
5288126e543f5_5288126e543f5,5288126edc732_5288126edc732,1.0,false
5288126e543f5_5288126e543f5,5288126fb0b56_5288126fb0b56,1.0,false
5288126e543f5_5288126e543f5,52881270219f3_52881270219f3,1.0,false
5288126e543f5_5288126e543f5,52881270eea99_52881270eea99,1.0,false
5288126e543f5_5288126e543f5,5288127158fb7_5288127158fb7,1.0,false
5288126e543f5_5288126e543f5,528812731eca3_528812731eca3,1.0,false
5288126e543f5_5288126e543f5,52881273a19f6_52881273a19f6,1.0,false
5288126e543f5_5288126e543f5,52881273c1d85_52881273c1d85,1.0,false
5288126e543f5_5288126e543f5,52881274ba3a4_52881274ba3a4,1.0,false
5288126e543f5_5288126e543f5,5288127531bb1_5288127531bb1,1.0,false
5288126e543f5_5288126e543f5,528812753c788_528812753c788,1.0,false
5288126e543f5_5288126e543f5,5288127592a29_5288127592a29,1.0,false
5288126ed1b5e_5288126ed1b5e,52881274da76b_52881274da76b,1.0,false
5288126ed1b5e_5288126ed1b5e,528812753c788_528812753c788,1.0,false
5288126ed1b5e_5288126ed1b5e,528812756d4a0_528812756d4a0,1.0,false
5288126edc732_5288126edc732,52881273a19f6_52881273a19f6,1.0,false
5288126edc732_5288126edc732,52881274da76b_52881274da76b,1.0,false
5288126edc732_5288126edc732,528812753c788_528812753c788,1.0,false
5288126edc732_5288126edc732,528812756d4a0_528812756d4a0,1.0,false
5288126fb0b56_5288126fb0b56,52881273c1d85_52881273c1d85,1.0,false
5288126fb0b56_5288126fb0b56,528812753c788_528812753c788,1.0,false
5288126fb0b56_5288126fb0b56,528812758d43e_528812758d43e,1.0,false
5288126fb0b56_5288126fb0b56,5288127592a29_5288127592a29,1.0,false
52881270219f3_52881270219f3,5288126edc732_5288126edc732,1.0,false
52881270219f3_52881270219f3,5288126fb0b56_5288126fb0b56,1.0,false
52881270219f3_52881270219f3,52881273a19f6_52881273a19f6,1.0,false
52881270219f3_52881270219f3,52881273c1d85_52881273c1d85,1.0,false
52881270219f3_52881270219f3,528812741e409_528812741e409,1.0,false
52881270219f3_52881270219f3,52881274ba3a4_52881274ba3a4,1.0,false
52881270219f3_52881270219f3,5288127531bb1_5288127531bb1,1.0,false
52881270219f3_52881270219f3,528812753c788_528812753c788,1.0,false
52881270219f3_52881270219f3,528812756d4a0_528812756d4a0,1.0,false
